person_id,eye_type,ear_value_left,ear_value_right,mode_eyes
1,Round,0.187,0.183,Close
1,Round,0.253,0.260,Open
1,Round,0.254,0.261,Open
1,Round,0.199,0.199,Close
1,Round,0.195,0.194,Close
1,Round,0.200,0.200,Close
1,Round,0.177,0.171,Close
1,Round,0.278,0.288,Open
1,Round,0.270,0.280,Open
1,Round,0.228,0.233,Open
1,Round,0.226,0.228,Open
1,Round,0.184,0.181,Close
1,Round,0.178,0.178,Close
1,Round,0.173,0.167,Close
1,Round,0.183,0.181,Close
1,Round,0.199,0.198,Close
1,Round,0.195,0.195,Close
1,Round,0.196,0.197,Close
1,Round,0.215,0.210,Close
1,Round,0.179,0.181,Close
1,Round,0.183,0.184,Close
1,Round,0.196,0.196,Close
1,Round,0.190,0.187,Close
1,Round,0.303,0.318,Open
1,Round,0.315,0.330,Open
1,Round,0.344,0.353,Open
1,Round,0.348,0.357,Open
1,Round,0.177,0.177,Close
