person_id,eye_type,ear_value_left,ear_value_right
3,Round,0.406,0.386
3,Round,0.411,0.388
3,Round,0.414,0.383
3,Round,0.410,0.382
3,Round,0.416,0.393
3,Round,0.413,0.389
3,Round,0.394,0.374
3,Round,0.396,0.376
3,Round,0.410,0.389
3,Round,0.406,0.386
3,Round,0.394,0.371
3,Round,0.398,0.375
3,Round,0.388,0.367
3,Round,0.388,0.365
3,Round,0.394,0.369
3,Round,0.385,0.363
